face_id,photo_key,left,top,width,height,confidence
3684e88b-9e15-4534-b3c6-9c463a898734,Camera 1/S&V R C1 Sangeet-1009.jpg,0.39653778076171875,0.1607527732849121,0.044596586376428604,0.09731391817331314,99.98783874511719
0a244540-3c76-4eaf-a063-b913a96e6879,Camera 1/S&V R C1 Sangeet-101.jpg,0.3048679232597351,0.15813462436199188,0.05987768620252609,0.11774840205907822,99.98944854736328
0d1fb0cc-9935-4706-a703-da9b94d0b430,Camera 1/S&V R C1 Sangeet-101.jpg,0.5241327285766602,0.1725527048110962,0.05769757181406021,0.10957387834787369,99.98418426513672
c552f0ac-c522-4128-8617-e5a65cdd1dac,Camera 1/S&V R C1 Sangeet-1010.jpg,0.5458834767341614,0.10487417131662369,0.03728051856160164,0.09594044089317322,99.4276351928711
d27d381a-729f-407c-95a6-1c93f7a9bf34,Camera 1/S&V R C1 Sangeet-1010.jpg,0.3256881833076477,0.1327822357416153,0.036244139075279236,0.0788089781999588,99.88015747070312
4c30f170-930a-46bf-b916-42e5f06aaacc,Camera 1/S&V R C1 Sangeet-1011.jpg,0.4727529287338257,0.1651613563299179,0.04452844336628914,0.08764968812465668,99.9887466430664
7b0b79e7-ca52-4bd2-9762-ae1165a2e4ed,Camera 1/S&V R C1 Sangeet-1011.jpg,0.45060473680496216,0.19579221308231354,0.03316964581608772,0.07392405718564987,99.43830108642578
ba6cf216-2657-4aa1-bc16-1f25b7642dea,Camera 1/S&V R C1 Sangeet-1011.jpg,0.11986010521650314,0.21505378186702728,0.0328499898314476,0.06131578981876373,99.98651885986328
e7e2c05a-c590-43b1-8fd2-628988a69554,Camera 1/S&V R C1 Sangeet-1011.jpg,0.03478960320353508,0.22954964637756348,0.031770117580890656,0.059461336582899094,99.93003845214844
cd39f6e3-281f-4fdd-8980-b6c4e57b6714,Camera 1/S&V R C1 Sangeet-1012.jpg,0.5903015732765198,0.15731120109558105,0.045088257640600204,0.08556828647851944,99.97799682617188
33d92cfc-74c9-4c95-aba2-3ae3ac1b3153,Camera 1/S&V R C1 Sangeet-1012.jpg,0.43850699067115784,0.16969449818134308,0.044904936105012894,0.08268583565950394,99.98644256591797
eef4e782-6579-4d4f-84ad-06155df5c289,Camera 1/S&V R C1 Sangeet-1013.jpg,0.5116192102432251,0.13707053661346436,0.048949919641017914,0.09130705893039703,99.96234130859375
ee864a77-24c9-4560-8ee5-681dca0b396d,Camera 1/S&V R C1 Sangeet-1013.jpg,0.6677286624908447,0.1185927540063858,0.04441620036959648,0.1003960520029068,99.93733978271484
7ee69b7f-6e9e-4027-9ec3-f0e798ae53ae,Camera 1/S&V R C1 Sangeet-1014.jpg,0.6431278586387634,0.13870790600776672,0.04339361563324928,0.09908464550971985,99.87690734863281
cab8e351-9576-4082-b8ce-87338cf5102f,Camera 1/S&V R C1 Sangeet-1014.jpg,0.5117579102516174,0.1356801837682724,0.0479884035885334,0.08511114120483398,99.97654724121094
2248635a-a5eb-44aa-bb74-7b0d42f039c7,Camera 1/S&V R C1 Sangeet-1015.jpg,0.6415631175041199,0.11609543859958649,0.04394647106528282,0.10377027094364166,99.80239868164062
8e4c5b6e-e428-40bd-8f86-fa87f62e10a6,Camera 1/S&V R C1 Sangeet-1015.jpg,0.500054121017456,0.14446362853050232,0.04706680402159691,0.09663886576890945,99.95328521728516
bcfc4a9a-85bd-4324-9a1a-0618a723d46a,Camera 1/S&V R C1 Sangeet-1007.jpg,0.44860807061195374,0.16676324605941772,0.052621275186538696,0.09399288147687912,99.99342346191406
0c38e39f-92a9-4f3a-9a5f-f32a17277bc5,Camera 1/S&V R C1 Sangeet-1007.jpg,0.6566958427429199,0.15805071592330933,0.02482501231133938,0.07533526420593262,88.69355010986328
2d20294c-35fa-4cb1-a0fc-75f9c2e219d9,Camera 1/S&V R C1 Sangeet-1008.jpg,0.4447545111179352,0.17147469520568848,0.044619444757699966,0.09405844658613205,99.98524475097656
68eb306f-eb1a-4e4c-89d4-d297f4bc565d,Camera 1/S&V R C1 Sangeet-1008.jpg,0.05367603898048401,0.21994243562221527,0.03129098564386368,0.05896735563874245,99.9964828491211
046f0b02-5aae-40e4-94d1-c3f1305b00a2,Camera 1/S&V R C1 Sangeet-1009.jpg,0.6603747606277466,0.16394777595996857,0.0504598394036293,0.10879967361688614,99.96314239501953
3684e88b-9e15-4534-b3c6-9c463a898734,Camera 1/S&V R C1 Sangeet-1009.jpg,0.39653778076171875,0.1607527732849121,0.044596586376428604,0.09731391817331314,99.98783874511719
0a244540-3c76-4eaf-a063-b913a96e6879,Camera 1/S&V R C1 Sangeet-101.jpg,0.3048679232597351,0.15813462436199188,0.05987768620252609,0.11774840205907822,99.98944854736328
0d1fb0cc-9935-4706-a703-da9b94d0b430,Camera 1/S&V R C1 Sangeet-101.jpg,0.5241327285766602,0.1725527048110962,0.05769757181406021,0.10957387834787369,99.98418426513672
c552f0ac-c522-4128-8617-e5a65cdd1dac,Camera 1/S&V R C1 Sangeet-1010.jpg,0.5458834767341614,0.10487417131662369,0.03728051856160164,0.09594044089317322,99.4276351928711
d27d381a-729f-407c-95a6-1c93f7a9bf34,Camera 1/S&V R C1 Sangeet-1010.jpg,0.3256881833076477,0.1327822357416153,0.036244139075279236,0.0788089781999588,99.88015747070312
4c30f170-930a-46bf-b916-42e5f06aaacc,Camera 1/S&V R C1 Sangeet-1011.jpg,0.4727529287338257,0.1651613563299179,0.04452844336628914,0.08764968812465668,99.9887466430664
7b0b79e7-ca52-4bd2-9762-ae1165a2e4ed,Camera 1/S&V R C1 Sangeet-1011.jpg,0.45060473680496216,0.19579221308231354,0.03316964581608772,0.07392405718564987,99.43830108642578
ba6cf216-2657-4aa1-bc16-1f25b7642dea,Camera 1/S&V R C1 Sangeet-1011.jpg,0.11986010521650314,0.21505378186702728,0.0328499898314476,0.06131578981876373,99.98651885986328
e7e2c05a-c590-43b1-8fd2-628988a69554,Camera 1/S&V R C1 Sangeet-1011.jpg,0.03478960320353508,0.22954964637756348,0.031770117580890656,0.059461336582899094,99.93003845214844
cd39f6e3-281f-4fdd-8980-b6c4e57b6714,Camera 1/S&V R C1 Sangeet-1012.jpg,0.5903015732765198,0.15731120109558105,0.045088257640600204,0.08556828647851944,99.97799682617188
33d92cfc-74c9-4c95-aba2-3ae3ac1b3153,Camera 1/S&V R C1 Sangeet-1012.jpg,0.43850699067115784,0.16969449818134308,0.044904936105012894,0.08268583565950394,99.98644256591797
eef4e782-6579-4d4f-84ad-06155df5c289,Camera 1/S&V R C1 Sangeet-1013.jpg,0.5116192102432251,0.13707053661346436,0.048949919641017914,0.09130705893039703,99.96234130859375
ee864a77-24c9-4560-8ee5-681dca0b396d,Camera 1/S&V R C1 Sangeet-1013.jpg,0.6677286624908447,0.1185927540063858,0.04441620036959648,0.1003960520029068,99.93733978271484
7ee69b7f-6e9e-4027-9ec3-f0e798ae53ae,Camera 1/S&V R C1 Sangeet-1014.jpg,0.6431278586387634,0.13870790600776672,0.04339361563324928,0.09908464550971985,99.87690734863281
cab8e351-9576-4082-b8ce-87338cf5102f,Camera 1/S&V R C1 Sangeet-1014.jpg,0.5117579102516174,0.1356801837682724,0.0479884035885334,0.08511114120483398,99.97654724121094
2248635a-a5eb-44aa-bb74-7b0d42f039c7,Camera 1/S&V R C1 Sangeet-1015.jpg,0.6415631175041199,0.11609543859958649,0.04394647106528282,0.10377027094364166,99.80239868164062
8e4c5b6e-e428-40bd-8f86-fa87f62e10a6,Camera 1/S&V R C1 Sangeet-1015.jpg,0.500054121017456,0.14446362853050232,0.04706680402159691,0.09663886576890945,99.95328521728516
fced518d-3251-4945-b91c-21b7a673aace,Camera 1/S&V R C1 Sangeet-1016.jpg,0.7893304824829102,0.11474312096834183,0.04400591924786568,0.10483408719301224,99.87135314941406
7a57d3ca-86e0-4aa0-947b-0dc2ae2d67ac,Camera 1/S&V R C1 Sangeet-1016.jpg,0.4585382342338562,0.1405613273382187,0.04445706307888031,0.09998075664043427,99.99006652832031
60ad6452-2419-4ae0-8417-09b03f635750,Camera 1/S&V R C1 Sangeet-1016.jpg,0.19945509731769562,0.1693255603313446,0.03088403306901455,0.06055339798331261,99.99172973632812
58ac64be-0f57-426a-af8a-4251ef245b98,Camera 1/S&V R C1 Sangeet-1016.jpg,0.11951898038387299,0.17884814739227295,0.030864333733916283,0.05878986045718193,99.99060821533203
1835bb64-5670-4863-8265-d00d9adc8977,Camera 1/S&V R C1 Sangeet-1017.jpg,0.6184977293014526,0.12696059048175812,0.03897509723901749,0.10448834300041199,99.80110931396484
22a1f0da-5d56-4da1-b1fb-7ef5f423a140,Camera 1/S&V R C1 Sangeet-1017.jpg,0.3236028254032135,0.14653462171554565,0.045591674745082855,0.0875421091914177,99.9959945678711
5eba1693-a5ae-4bb1-9049-ddd189b6a936,Camera 1/S&V R C1 Sangeet-1017.jpg,0.08190173655748367,0.1534077376127243,0.03323540464043617,0.06106659024953842,99.95089721679688
6e47ab7e-725b-4179-9065-6c3b2e2305df,Camera 1/S&V R C1 Sangeet-1017.jpg,0.00044264065218158066,0.16285328567028046,0.021719038486480713,0.06073405593633652,99.95439910888672
88c66b1d-4439-4481-8b29-44037447643f,Camera 1/S&V R C1 Sangeet-1017.jpg,0.28438088297843933,0.19221916794776917,0.017819946631789207,0.048087142407894135,99.31623840332031
fe2335ee-20ac-4b0d-a289-cda57e3eb8e9,Camera 1/S&V R C1 Sangeet-1018.jpg,0.3465001583099365,0.13633255660533905,0.04099340736865997,0.08166973292827606,99.9473648071289
2b2544a2-0d97-4ef5-ad5e-de9d5eb403c9,Camera 1/S&V R C1 Sangeet-1018.jpg,0.5667040944099426,0.15430480241775513,0.03266919031739235,0.08927838504314423,99.47381591796875
7ee19204-0787-48d4-9c82-f320e73c0942,Camera 1/S&V R C1 Sangeet-1019.jpg,0.3363338112831116,0.16406480967998505,0.03718716278672218,0.07312114536762238,99.99063873291016
aa7eb984-bbc3-44f4-8cdd-9322505e1836,Camera 1/S&V R C1 Sangeet-1019.jpg,0.5554319620132446,0.15646493434906006,0.02347247302532196,0.08407512307167053,96.56090545654297
6c7bbdef-440d-40b8-a44c-d46975ca236e,Camera 1/S&V R C1 Sangeet-1019.jpg,0.000774035754147917,0.1707734763622284,0.02393278479576111,0.056822724640369415,99.93028259277344
264abc97-e715-4158-b5ff-8cd63282560f,Camera 1/S&V R C1 Sangeet-102.jpg,0.8623464107513428,0.08299878239631653,0.06229785084724426,0.1627153605222702,99.93938446044922
32c9c2fa-f3a1-40b8-ab22-5a5ef199a8d1,Camera 1/S&V R C1 Sangeet-102.jpg,0.33979254961013794,0.17025300860404968,0.05689788982272148,0.10717438906431198,99.99513244628906
531e53ef-82e7-47f4-baed-250914cecfad,Camera 1/S&V R C1 Sangeet-102.jpg,0.5287884473800659,0.18842650949954987,0.05385632440447807,0.10180169343948364,99.97985076904297
bbf87de4-3255-4719-b409-0a327ff66368,Camera 1/S&V R C1 Sangeet-1020.jpg,0.555689811706543,0.15012983977794647,0.035037536174058914,0.09103903919458389,99.72306060791016
6402dfad-69f8-415d-b658-03b053816e4a,Camera 1/S&V R C1 Sangeet-1020.jpg,0.3654749095439911,0.1471947431564331,0.03750912472605705,0.08072840422391891,99.98104095458984
460515ac-03c5-4401-b14f-e305e0a6cdef,Camera 1/S&V R C1 Sangeet-1021.jpg,0.2913033962249756,0.16384319961071014,0.031609468162059784,0.08333031833171844,99.89266967773438
9c52bed9-41e1-4799-932a-3f926b2ab49d,Camera 1/S&V R C1 Sangeet-1021.jpg,0.03156958520412445,0.19282081723213196,0.03460521996021271,0.06271964311599731,99.95848846435547
19fe0f6a-2e98-42ab-ad74-c5acf4eefd4e,Camera 1/S&V R C1 Sangeet-1022.jpg,0.2739817798137665,0.1432052105665207,0.04723748937249184,0.08998379111289978,99.98267364501953
3b2ee304-4de5-4bfe-b025-583bce9c2ebe,Camera 1/S&V R C1 Sangeet-1022.jpg,0.5787860751152039,0.13379302620887756,0.025584351271390915,0.0984225794672966,82.9585952758789
63cc0d62-9edf-4a8d-a12d-c26e95024925,Camera 1/S&V R C1 Sangeet-1023.jpg,0.2862599194049835,0.1798301786184311,0.04522643983364105,0.08945757895708084,99.97212219238281
74c3b0b2-65e4-485e-a8ea-0a6748725205,Camera 1/S&V R C1 Sangeet-1023.jpg,0.3635745644569397,0.24250377714633942,0.021230407059192657,0.039584916085004807,84.9666748046875
19214dae-1110-4135-a6f0-e985cda28c50,Camera 1/S&V R C1 Sangeet-1024.jpg,0.5868150591850281,0.17817102372646332,0.04169934242963791,0.103049136698246,99.95095825195312
4e54258c-fd68-41a4-8c74-dd6f2b1c6530,Camera 1/S&V R C1 Sangeet-1024.jpg,0.30322661995887756,0.18318241834640503,0.046169769018888474,0.08881189674139023,99.99444580078125
fced518d-3251-4945-b91c-21b7a673aace,Camera 1/S&V R C1 Sangeet-1016.jpg,0.7893304824829102,0.11474312096834183,0.04400591924786568,0.10483408719301224,99.87135314941406
7a57d3ca-86e0-4aa0-947b-0dc2ae2d67ac,Camera 1/S&V R C1 Sangeet-1016.jpg,0.4585382342338562,0.1405613273382187,0.04445706307888031,0.09998075664043427,99.99006652832031
60ad6452-2419-4ae0-8417-09b03f635750,Camera 1/S&V R C1 Sangeet-1016.jpg,0.19945509731769562,0.1693255603313446,0.03088403306901455,0.06055339798331261,99.99172973632812
58ac64be-0f57-426a-af8a-4251ef245b98,Camera 1/S&V R C1 Sangeet-1016.jpg,0.11951898038387299,0.17884814739227295,0.030864333733916283,0.05878986045718193,99.99060821533203
1835bb64-5670-4863-8265-d00d9adc8977,Camera 1/S&V R C1 Sangeet-1017.jpg,0.6184977293014526,0.12696059048175812,0.03897509723901749,0.10448834300041199,99.80110931396484
22a1f0da-5d56-4da1-b1fb-7ef5f423a140,Camera 1/S&V R C1 Sangeet-1017.jpg,0.3236028254032135,0.14653462171554565,0.045591674745082855,0.0875421091914177,99.9959945678711
5eba1693-a5ae-4bb1-9049-ddd189b6a936,Camera 1/S&V R C1 Sangeet-1017.jpg,0.08190173655748367,0.1534077376127243,0.03323540464043617,0.06106659024953842,99.95089721679688
6e47ab7e-725b-4179-9065-6c3b2e2305df,Camera 1/S&V R C1 Sangeet-1017.jpg,0.00044264065218158066,0.16285328567028046,0.021719038486480713,0.06073405593633652,99.95439910888672
88c66b1d-4439-4481-8b29-44037447643f,Camera 1/S&V R C1 Sangeet-1017.jpg,0.28438088297843933,0.19221916794776917,0.017819946631789207,0.048087142407894135,99.31623840332031
fe2335ee-20ac-4b0d-a289-cda57e3eb8e9,Camera 1/S&V R C1 Sangeet-1018.jpg,0.3465001583099365,0.13633255660533905,0.04099340736865997,0.08166973292827606,99.9473648071289
2b2544a2-0d97-4ef5-ad5e-de9d5eb403c9,Camera 1/S&V R C1 Sangeet-1018.jpg,0.5667040944099426,0.15430480241775513,0.03266919031739235,0.08927838504314423,99.47381591796875
7ee19204-0787-48d4-9c82-f320e73c0942,Camera 1/S&V R C1 Sangeet-1019.jpg,0.3363338112831116,0.16406480967998505,0.03718716278672218,0.07312114536762238,99.99063873291016
aa7eb984-bbc3-44f4-8cdd-9322505e1836,Camera 1/S&V R C1 Sangeet-1019.jpg,0.5554319620132446,0.15646493434906006,0.02347247302532196,0.08407512307167053,96.56090545654297
6c7bbdef-440d-40b8-a44c-d46975ca236e,Camera 1/S&V R C1 Sangeet-1019.jpg,0.000774035754147917,0.1707734763622284,0.02393278479576111,0.056822724640369415,99.93028259277344
264abc97-e715-4158-b5ff-8cd63282560f,Camera 1/S&V R C1 Sangeet-102.jpg,0.8623464107513428,0.08299878239631653,0.06229785084724426,0.1627153605222702,99.93938446044922
32c9c2fa-f3a1-40b8-ab22-5a5ef199a8d1,Camera 1/S&V R C1 Sangeet-102.jpg,0.33979254961013794,0.17025300860404968,0.05689788982272148,0.10717438906431198,99.99513244628906
531e53ef-82e7-47f4-baed-250914cecfad,Camera 1/S&V R C1 Sangeet-102.jpg,0.5287884473800659,0.18842650949954987,0.05385632440447807,0.10180169343948364,99.97985076904297
bbf87de4-3255-4719-b409-0a327ff66368,Camera 1/S&V R C1 Sangeet-1020.jpg,0.555689811706543,0.15012983977794647,0.035037536174058914,0.09103903919458389,99.72306060791016
6402dfad-69f8-415d-b658-03b053816e4a,Camera 1/S&V R C1 Sangeet-1020.jpg,0.3654749095439911,0.1471947431564331,0.03750912472605705,0.08072840422391891,99.98104095458984
460515ac-03c5-4401-b14f-e305e0a6cdef,Camera 1/S&V R C1 Sangeet-1021.jpg,0.2913033962249756,0.16384319961071014,0.031609468162059784,0.08333031833171844,99.89266967773438
9c52bed9-41e1-4799-932a-3f926b2ab49d,Camera 1/S&V R C1 Sangeet-1021.jpg,0.03156958520412445,0.19282081723213196,0.03460521996021271,0.06271964311599731,99.95848846435547
19fe0f6a-2e98-42ab-ad74-c5acf4eefd4e,Camera 1/S&V R C1 Sangeet-1022.jpg,0.2739817798137665,0.1432052105665207,0.04723748937249184,0.08998379111289978,99.98267364501953
3b2ee304-4de5-4bfe-b025-583bce9c2ebe,Camera 1/S&V R C1 Sangeet-1022.jpg,0.5787860751152039,0.13379302620887756,0.025584351271390915,0.0984225794672966,82.9585952758789
63cc0d62-9edf-4a8d-a12d-c26e95024925,Camera 1/S&V R C1 Sangeet-1023.jpg,0.2862599194049835,0.1798301786184311,0.04522643983364105,0.08945757895708084,99.97212219238281
74c3b0b2-65e4-485e-a8ea-0a6748725205,Camera 1/S&V R C1 Sangeet-1023.jpg,0.3635745644569397,0.24250377714633942,0.021230407059192657,0.039584916085004807,84.9666748046875
19214dae-1110-4135-a6f0-e985cda28c50,Camera 1/S&V R C1 Sangeet-1024.jpg,0.5868150591850281,0.17817102372646332,0.04169934242963791,0.103049136698246,99.95095825195312
4e54258c-fd68-41a4-8c74-dd6f2b1c6530,Camera 1/S&V R C1 Sangeet-1024.jpg,0.30322661995887756,0.18318241834640503,0.046169769018888474,0.08881189674139023,99.99444580078125
dae4213c-7bf3-4f78-95d5-c833a9febbe6,Camera 1/S&V R C1 Sangeet-1025.jpg,0.49154648184776306,0.14567802846431732,0.05399447679519653,0.1097104623913765,99.98694610595703
ed001c5b-b803-408b-a26a-d0c68adf66e8,Camera 1/S&V R C1 Sangeet-1025.jpg,0.3189923167228699,0.1520514339208603,0.05177081376314163,0.1001349538564682,99.98268127441406
bbaa7e85-ff51-4630-85ee-5afdb32b3fcd,Camera 1/S&V R C1 Sangeet-1026.jpg,0.3285168707370758,0.09642984718084335,0.04709277302026749,0.09816168248653412,99.9894027709961
86e1bb44-9096-4563-8b03-33e6c14c913f,Camera 1/S&V R C1 Sangeet-1026.jpg,0.681863009929657,0.1260962337255478,0.038482360541820526,0.09502147883176804,99.5597915649414
7b2505ad-722d-4add-b545-31b8c6033568,Camera 1/S&V R C1 Sangeet-1026.jpg,0.14063359797000885,0.14177298545837402,0.030346175655722618,0.05952569097280502,99.98966217041016
d6b02703-1e40-4a4a-ad12-d9a39bc26ffb,Camera 1/S&V R C1 Sangeet-1027.jpg,0.25201907753944397,0.11371433734893799,0.04256298765540123,0.0908011943101883,99.99529266357422
58a8f33a-e913-4713-901c-9a9d18793383,Camera 1/S&V R C1 Sangeet-1027.jpg,0.6216326355934143,0.13835808634757996,0.03548339754343033,0.09029480814933777,99.79612731933594
4f2bcc23-e0f3-4f72-86ac-7ca6d4922ff8,Camera 1/S&V R C1 Sangeet-1027.jpg,0.5836553573608398,0.3020760416984558,0.01798986829817295,0.03682040795683861,99.73883056640625
2ba876dd-168e-488c-acf4-6bd5462afa03,Camera 1/S&V R C1 Sangeet-1028.jpg,0.38798242807388306,0.12486231327056885,0.04437399283051491,0.10604190081357956,99.84727478027344
b972488d-7d78-436a-9dda-ad0c005ac483,Camera 1/S&V R C1 Sangeet-1028.jpg,0.6061015725135803,0.16121065616607666,0.0435723252594471,0.09689468145370483,99.97481536865234
6cdb3790-bf5d-4101-a46c-37be6d5da00c,Camera 1/S&V R C1 Sangeet-1028.jpg,0.0011322393547743559,0.14919285476207733,0.025907214730978012,0.06791399419307709,99.88574981689453
20e7fe20-0b66-42e9-bc21-ab5123e0528e,Camera 1/S&V R C1 Sangeet-1028.jpg,0.863940417766571,0.34170636534690857,0.02205999754369259,0.04156274348497391,99.72006225585938
b5206b7d-2b50-482b-bcc0-8dd21754edee,Camera 1/S&V R C1 Sangeet-1029.jpg,0.472111314535141,0.11256933957338333,0.043861694633960724,0.0849180817604065,99.9433364868164
b23bfaf3-bd6d-4255-890e-d1062fbfdcfd,Camera 1/S&V R C1 Sangeet-1029.jpg,0.1509706974029541,0.1464982032775879,0.031292982399463654,0.05991596356034279,99.9853515625
6c1048d3-d99c-46b3-88e4-4dc25a2b0779,Camera 1/S&V R C1 Sangeet-1029.jpg,0.5743470191955566,0.13772594928741455,0.0170365609228611,0.0913730189204216,84.02691650390625
405423f1-936b-444c-abed-0660946813ea,Camera 1/S&V R C1 Sangeet-103.jpg,0.3975949287414551,0.13443534076213837,0.05157940834760666,0.10421574115753174,99.99767303466797
31e4b660-fbcb-43eb-bde8-21ca14bea9e1,Camera 1/S&V R C1 Sangeet-103.jpg,0.5712862014770508,0.12975306808948517,0.050079345703125,0.09598790109157562,99.97330474853516
ff3f3394-c7af-4925-bde6-a2243bb0657c,Camera 1/S&V R C1 Sangeet-1030.jpg,0.6091920137405396,0.1796867698431015,0.049477722495794296,0.10836084932088852,99.9822998046875
3f485b80-aa83-4515-a065-c3a2d3537e33,Camera 1/S&V R C1 Sangeet-1030.jpg,0.4569341242313385,0.13581988215446472,0.029642120003700256,0.09268172085285187,90.87260437011719
